student_id,title,math,adv_math_elec,chem,phys,bio,ss,ee,elec_sci,cs,elec_hum,wl,as,en400
38127744,Trimester 2,0,0,0,0,1,0,0,0,0,0,1,0,1
38127762,Trimester 2,1,2,1,0,0,0,0,0,0,0,0,0,1
38127778,Trimester 2,0,1,1,0,0,0,0,0,1,0,0,0,1
38127783,Trimester 2,0,1,0,0,0,0,0,0,0,0,1,0,1
38127793,Trimester 2,0,1,1,0,0,0,0,0,0,0,1,0,1
38127801,Trimester 2,0,1,0,0,0,0,0,0,1,0,1,0,0
38128080,Trimester 2,0,1,1,0,0,0,1,0,0,0,0,0,0
38128084,Trimester 2,0,1,1,0,0,0,0,0,0,0,0,0,1
38128131,Trimester 2,0,1,0,0,0,0,0,0,0,0,1,0,0
38128139,Trimester 2,0,1,0,0,0,0,1,1,1,0,0,0,1
38128151,Trimester 2,0,1,1,0,0,1,1,0,0,0,0,0,1
38128154,Trimester 2,0,0,1,0,0,0,2,0,1,1,0,0,1
38128178,Trimester 2,0,1,0,0,0,0,0,0,0,0,0,0,1
38128212,Trimester 2,0,1,1,0,0,0,0,0,0,0,0,0,1
38128222,Trimester 2,0,1,0,0,0,0,1,0,1,0,0,0,1
38128263,Trimester 2,0,1,1,0,0,1,0,0,0,0,1,0,0
38128330,Trimester 2,0,1,0,1,0,0,0,0,0,0,0,0,2
38128388,Trimester 2,0,1,1,0,0,0,0,0,0,0,1,0,1
38128430,Trimester 2,0,1,0,0,0,0,0,0,1,0,1,0,0
38128440,Trimester 2,0,1,1,0,0,0,0,1,0,0,1,0,0
38128444,Trimester 2,0,1,0,0,0,0,1,0,0,0,0,0,1
38128448,Trimester 2,0,1,0,0,0,0,0,0,0,0,0,0,1
38128488,Trimester 2,0,1,0,0,0,0,0,0,1,0,0,0,1
38128508,Trimester 2,0,1,0,0,0,0,0,0,0,0,0,0,2
38128529,Trimester 2,0,1,1,0,0,0,0,0,0,0,1,0,2
38128546,Trimester 2,0,1,0,0,0,0,0,0,0,0,0,0,2
38128558,Trimester 2,0,1,0,0,0,0,1,0,1,0,0,0,0
38128739,Trimester 2,0,1,1,0,0,0,0,0,0,0,0,0,1
38128795,Trimester 2,0,1,0,0,0,0,0,0,1,0,1,0,1
38128831,Trimester 2,0,1,0,0,0,0,0,1,1,0,0,0,0
38128860,Trimester 2,0,1,1,0,0,0,0,0,1,0,0,0,1
38128870,Trimester 2,0,1,1,0,0,0,0,0,0,0,0,0,1
38128881,Trimester 2,0,2,0,0,0,0,0,0,0,0,1,0,0
38128895,Trimester 2,0,1,1,0,0,0,0,0,0,0,1,0,1
38128958,Trimester 2,0,1,1,0,0,1,0,0,0,0,0,0,1
38128976,Trimester 2,0,1,0,0,0,0,0,0,0,0,0,0,0
38129002,Trimester 2,0,1,0,0,0,0,0,0,0,1,0,0,2
38129048,Trimester 2,0,1,0,0,0,0,1,0,0,0,0,0,1
38129093,Trimester 2,0,1,0,1,0,0,1,0,0,0,1,0,0
38129139,Trimester 2,0,1,0,0,0,1,0,0,0,1,0,0,1
38129143,Trimester 2,0,1,1,0,0,0,0,0,1,0,1,0,0
38129144,Trimester 2,0,1,1,0,0,0,0,0,0,0,1,0,1
38129161,Trimester 2,0,1,1,0,0,0,0,0,0,0,1,0,1
38129422,Trimester 2,0,1,1,0,0,0,0,0,0,0,0,0,1
38129512,Trimester 2,0,1,0,1,0,1,0,0,0,0,1,0,0
38129520,Trimester 2,0,2,0,0,0,0,0,1,0,0,1,0,1
38129677,Trimester 2,0,1,1,0,0,0,0,0,0,0,1,0,1
38129686,Trimester 2,0,1,0,0,0,0,0,0,0,0,1,0,0
38130103,Trimester 2,0,1,0,0,1,1,0,0,0,0,1,0,0
38130254,Trimester 2,0,1,0,0,0,1,0,0,0,1,0,0,1
38130423,Trimester 2,0,1,1,0,0,0,0,0,0,1,0,0,1
38130866,Trimester 2,0,1,0,1,0,1,0,0,0,0,1,0,0
38130941,Trimester 2,0,1,0,0,0,0,0,0,0,0,0,0,1
38131262,Trimester 2,0,1,1,0,0,0,0,0,0,0,0,0,1
38131281,Trimester 2,0,1,0,0,0,0,0,1,0,0,0,0,0
38131561,Trimester 2,0,2,0,1,0,0,1,0,0,0,0,0,0
38131735,Trimester 2,0,1,1,0,0,0,0,0,0,0,0,0,1
38131801,Trimester 2,0,1,0,0,0,0,0,0,0,0,0,0,0
38131943,Trimester 2,0,1,0,0,0,0,0,0,0,0,1,0,2
38132052,Trimester 2,0,1,0,0,0,0,0,1,0,0,0,0,1
38134101,Trimester 2,0,2,1,0,0,0,0,0,1,0,1,0,0
38134318,Trimester 2,0,1,1,0,0,0,2,0,0,0,1,0,0
38134451,Trimester 2,0,1,1,0,0,0,0,0,0,0,0,0,1
38134519,Trimester 2,0,1,1,0,0,0,0,0,0,0,1,0,0
38134610,Trimester 2,0,1,0,0,0,0,0,0,0,0,1,0,0
38134698,Trimester 2,0,1,1,0,0,0,0,0,1,0,0,0,0
38134707,Trimester 2,0,1,0,0,0,0,1,0,0,0,0,0,1
38134733,Trimester 2,0,1,0,1,0,0,0,0,0,0,0,0,1
38134914,Trimester 2,0,1,1,0,0,0,0,0,0,1,1,0,1
38135080,Trimester 2,0,2,0,0,1,0,0,1,0,0,0,0,0
38135223,Trimester 2,0,2,0,0,0,0,0,0,0,0,0,0,1
38135714,Trimester 2,0,1,1,0,0,0,0,0,0,0,1,0,1
38136819,Trimester 2,0,1,0,0,0,0,0,0,0,0,1,0,1
38137382,Trimester 2,0,1,0,0,0,1,1,0,0,0,1,0,0
38137546,Trimester 2,0,1,1,0,1,0,0,0,0,0,0,0,1
38137898,Trimester 2,0,2,0,0,0,0,0,0,0,0,0,0,1
38138217,Trimester 2,0,1,0,1,0,0,0,0,0,0,0,0,1
38138223,Trimester 2,0,1,0,0,0,1,0,0,0,0,1,0,1
38139221,Trimester 2,0,1,0,0,0,0,0,0,0,0,1,0,1
38139338,Trimester 2,0,1,0,0,0,0,0,0,1,0,0,0,2
38139413,Trimester 2,0,1,0,0,0,0,0,1,0,0,0,0,1
38140115,Trimester 2,0,1,0,1,0,0,1,1,1,0,1,0,0
38140237,Trimester 2,0,0,1,0,0,0,0,0,1,0,0,0,1
38140327,Trimester 2,0,1,1,0,0,0,0,0,0,0,0,0,0
38140432,Trimester 2,0,1,0,1,0,0,0,0,1,0,1,0,1
38140708,Trimester 2,0,0,1,0,0,0,1,1,0,0,1,0,0
38141193,Trimester 2,0,1,0,0,0,0,1,0,0,0,1,0,0
38142200,Trimester 2,0,1,1,0,0,0,0,0,1,0,1,0,1
38142214,Trimester 2,0,1,0,0,0,0,1,1,0,0,0,0,1
38142219,Trimester 2,0,1,0,0,0,0,0,0,0,0,0,0,1
38142425,Trimester 2,0,1,0,0,1,0,0,0,0,0,0,0,1
38142452,Trimester 2,0,1,0,0,0,0,1,0,0,0,1,0,0
38142470,Trimester 2,0,1,1,0,0,0,0,0,0,0,1,0,1
38142735,Trimester 2,0,1,0,1,0,1,1,0,0,0,0,0,0
38142903,Trimester 2,0,1,0,1,0,0,0,0,0,0,0,0,1
38142934,Trimester 2,0,1,1,0,0,0,1,0,0,0,0,0,1
38143068,Trimester 2,0,1,1,0,0,0,0,0,1,0,1,0,1
38143312,Trimester 2,0,2,0,0,0,0,0,0,0,0,0,0,0
38143474,Trimester 2,0,1,0,0,0,0,0,0,0,0,1,0,1
38143688,Trimester 2,0,1,0,1,0,0,0,0,0,0,1,0,2
38143836,Trimester 2,0,2,0,0,0,0,0,0,1,0,1,0,1
38143849,Trimester 2,0,0,1,0,0,0,0,0,1,0,0,0,1
38143873,Trimester 2,0,1,0,0,0,0,0,0,0,0,1,0,1
38143879,Trimester 2,0,1,1,0,0,0,0,0,1,0,0,0,1
38144285,Trimester 2,0,2,0,0,0,0,0,0,0,0,0,0,0
38144694,Trimester 2,0,1,1,0,0,0,0,0,0,1,1,0,1
38144766,Trimester 2,0,2,0,0,0,0,0,0,0,0,0,0,1
38144815,Trimester 2,0,1,0,1,0,0,0,0,0,2,0,0,1
38145122,Trimester 2,0,1,0,0,0,1,0,1,0,0,0,0,1
38145132,Trimester 2,0,2,0,0,0,0,0,1,1,0,0,0,0
38145447,Trimester 2,0,1,1,0,1,0,0,0,0,0,0,0,0
38145963,Trimester 2,0,1,0,0,0,0,0,1,1,0,1,0,1
38146190,Trimester 2,0,1,1,0,1,0,0,0,1,0,0,0,0
38146261,Trimester 2,0,1,1,0,0,1,0,0,1,0,1,0,0
38146633,Trimester 2,0,2,0,0,0,0,1,0,0,0,0,0,1
38146796,Trimester 2,0,2,1,0,0,0,0,0,1,0,0,0,1
38147890,Trimester 2,0,1,1,0,0,0,0,0,1,0,0,0,0
38148418,Trimester 2,0,2,0,0,0,0,0,0,0,0,0,0,1
38151707,Trimester 2,0,2,0,0,0,1,0,0,0,0,0,0,0
38151804,Trimester 2,0,2,1,0,0,0,0,0,0,0,0,0,1
38153625,Trimester 2,0,1,1,0,0,0,1,0,1,0,0,0,1
38153785,Trimester 2,0,1,1,0,0,0,0,0,0,1,0,0,1
38155234,Trimester 2,0,1,0,0,0,1,0,0,0,0,0,0,1
38156045,Trimester 2,0,0,0,0,0,0,0,0,0,0,0,0,1
38156934,Trimester 2,0,1,1,0,0,0,0,0,1,0,1,0,1
38156965,Trimester 2,0,3,1,0,0,0,0,0,0,0,0,0,1
38157018,Trimester 2,0,1,1,0,0,0,0,0,0,0,1,0,1
38157158,Trimester 2,0,1,1,0,0,0,0,0,0,1,1,0,1
38157401,Trimester 2,0,2,1,0,0,0,1,0,0,0,0,0,0
38159682,Trimester 2,0,1,0,0,0,0,0,0,0,0,0,0,1
38159821,Trimester 2,0,1,0,1,0,0,0,0,0,0,1,0,1
38160273,Trimester 2,0,0,0,0,0,0,1,0,0,0,1,0,1
38160502,Trimester 2,0,2,1,0,0,0,0,0,0,0,0,0,1
38160713,Trimester 2,0,1,0,0,0,0,1,1,0,0,1,0,0
38160767,Trimester 2,0,1,0,1,0,0,1,0,0,0,1,0,1
38160893,Trimester 2,0,1,0,0,0,0,2,0,0,0,1,0,0
38162336,Trimester 2,0,1,0,0,0,0,1,0,0,0,1,0,0
38162498,Trimester 2,0,1,0,0,0,0,0,0,0,0,0,0,1
38162964,Trimester 2,0,1,0,0,0,0,1,1,1,0,0,0,0
38163029,Trimester 2,0,1,0,0,0,0,0,0,0,1,0,0,1
38163065,Trimester 2,0,0,0,0,0,0,0,0,1,0,0,0,2
38163071,Trimester 2,0,1,1,0,0,0,0,1,0,1,0,0,1
38163296,Trimester 2,1,1,1,0,0,0,0,0,1,0,0,0,0
38163397,Trimester 2,0,1,1,0,0,0,1,0,0,0,0,0,1
38164025,Trimester 2,0,1,0,0,1,0,1,0,1,0,1,0,0
38165395,Trimester 2,0,1,0,1,0,0,0,0,0,0,0,0,1
38167495,Trimester 2,0,1,0,0,0,0,0,0,1,0,1,0,1
38169143,Trimester 2,0,1,1,0,0,0,0,0,0,1,2,0,1
38169650,Trimester 2,0,1,0,1,0,0,0,0,0,1,1,0,2
38170761,Trimester 2,0,1,1,0,0,0,0,0,1,0,0,0,1
38172141,Trimester 2,0,3,0,0,0,0,0,0,0,0,1,0,0
38173099,Trimester 2,0,1,1,0,0,0,0,0,0,1,0,0,2
38174002,Trimester 2,0,2,1,0,0,0,1,0,0,0,0,0,1
38175371,Trimester 2,0,0,0,1,0,0,1,0,2,0,0,0,1
38175409,Trimester 2,0,2,0,0,0,0,0,1,0,0,0,0,1
38175751,Trimester 2,0,1,0,0,0,0,0,0,1,0,0,0,1
38177233,Trimester 2,0,1,0,0,0,0,1,0,0,0,1,0,1
38177267,Trimester 2,0,1,0,0,0,0,0,0,1,0,1,0,1
38178070,Trimester 2,0,1,0,0,0,0,0,0,1,0,0,0,1
38178571,Trimester 2,1,0,0,0,0,0,0,0,1,0,1,0,1
38178646,Trimester 2,0,1,0,0,0,1,0,0,0,0,0,0,0
38178907,Trimester 2,0,2,0,0,0,0,0,0,0,0,0,0,1
38179977,Trimester 2,0,1,0,0,0,0,0,0,0,0,1,0,2
38180140,Trimester 2,1,1,0,0,0,0,0,0,0,0,0,0,1
38180428,Trimester 2,0,1,1,0,0,0,1,0,1,0,0,0,0
38180494,Trimester 2,0,1,0,1,0,0,1,0,0,0,1,0,0
38180697,Trimester 2,0,1,0,0,0,0,0,1,0,0,0,0,0
38181161,Trimester 2,0,2,0,0,0,0,0,0,0,0,0,0,1
38181281,Trimester 2,0,0,1,0,0,0,0,0,0,0,1,0,1
38181374,Trimester 2,0,0,1,0,0,0,0,0,0,0,1,0,1
38182467,Trimester 2,0,1,0,0,0,0,0,0,0,0,1,0,1
38186324,Trimester 2,0,1,0,0,0,1,0,0,0,0,0,0,1
38186826,Trimester 2,0,1,0,0,0,1,0,1,0,0,1,0,1
38188138,Trimester 2,0,1,0,1,0,0,0,0,0,0,0,0,1
38190055,Trimester 2,0,2,1,0,0,0,0,0,1,0,1,0,0
38193495,Trimester 2,0,2,0,0,0,0,0,0,0,0,1,0,1
38197682,Trimester 2,0,1,0,0,0,0,1,0,0,0,0,0,1
38197815,Trimester 2,0,1,0,0,0,0,1,0,1,0,0,0,0
38198399,Trimester 2,0,1,1,0,0,0,1,0,0,0,0,0,1
38199443,Trimester 2,0,1,0,0,1,0,0,0,0,0,1,0,0
38201522,Trimester 2,0,1,0,1,0,0,1,0,0,0,0,0,1
38201865,Trimester 2,0,1,1,0,0,0,1,0,0,0,1,0,1
38202360,Trimester 2,0,2,1,0,0,0,0,0,1,1,0,0,0
38211684,Trimester 2,0,0,0,0,0,0,0,1,0,0,1,0,1
38216777,Trimester 2,0,1,0,0,0,0,0,1,0,0,0,0,1
38220080,Trimester 2,0,2,0,1,0,0,0,0,0,0,1,0,1
38220577,Trimester 2,0,1,0,0,0,0,0,0,0,0,1,0,1
38220596,Trimester 2,0,1,0,0,0,0,0,0,0,0,1,0,2
38231861,Trimester 2,0,1,0,0,0,0,1,0,0,1,0,0,1
38238093,Trimester 2,0,0,0,0,0,0,0,0,0,0,1,0,0
38239788,Trimester 2,0,1,0,0,0,1,0,0,0,0,1,0,0
38287634,Trimester 2,0,1,0,1,0,0,1,1,0,0,0,0,0
38289491,Trimester 2,0,1,0,1,1,0,0,0,0,1,1,0,0
38299415,Trimester 2,0,2,1,0,0,0,0,0,0,0,0,0,1
38305059,Trimester 2,0,1,0,1,0,1,0,0,0,0,1,0,1
38306143,Trimester 2,1,0,0,0,0,0,1,0,0,0,0,0,1
38307860,Trimester 2,0,2,0,0,0,0,0,1,0,0,1,0,1
38311096,Trimester 2,0,2,1,0,0,0,0,0,1,0,0,0,1
38313832,Trimester 2,0,2,0,0,1,0,0,0,0,0,0,0,1
38315644,Trimester 2,0,1,0,0,0,0,0,0,1,0,0,0,0
38317204,Trimester 2,0,1,0,0,0,0,0,0,0,0,1,0,0
38317791,Trimester 2,0,2,0,0,0,0,1,0,1,1,0,0,0
38318711,Trimester 2,0,2,0,0,0,0,0,0,0,0,0,0,0
38326984,Trimester 2,0,1,1,0,0,0,1,0,0,0,1,0,0
38327477,Trimester 2,1,3,0,0,0,0,0,0,0,0,1,0,0
38330624,Trimester 2,0,1,1,0,0,1,0,0,0,0,0,0,1
38330682,Trimester 2,1,0,0,0,0,0,0,0,0,0,0,0,1
38330868,Trimester 2,0,1,0,1,1,0,0,0,0,0,1,0,1
38331604,Trimester 2,0,1,0,0,1,1,0,0,0,0,0,0,1
38331826,Trimester 2,0,1,0,1,0,0,1,0,0,0,0,0,1
38331849,Trimester 2,0,1,0,0,0,0,0,0,0,0,1,0,1
38331987,Trimester 2,1,3,0,0,0,0,0,0,0,0,0,0,1
38332228,Trimester 2,0,1,1,0,0,0,0,0,0,0,1,0,0
38332461,Trimester 2,0,0,0,0,0,1,0,1,0,0,1,0,1
38333200,Trimester 2,0,1,1,0,0,0,0,0,0,0,0,0,1
38333244,Trimester 2,0,1,0,0,0,0,0,0,0,0,0,0,1
38333293,Trimester 2,0,1,0,0,0,0,0,0,1,0,1,0,1
38333349,Trimester 2,0,1,0,0,0,0,0,0,1,0,0,0,1
38333600,Trimester 2,0,1,1,0,0,0,0,0,0,0,0,0,0
38334624,Trimester 2,0,1,0,1,0,0,0,0,0,1,1,0,1
38334814,Trimester 2,0,1,0,0,0,0,0,0,0,0,1,0,1
38335106,Trimester 2,0,1,0,0,0,1,0,0,1,0,0,0,0
38336704,Trimester 2,0,1,1,1,0,1,0,0,0,0,0,0,1
38337263,Trimester 2,0,1,1,0,0,1,0,0,0,1,0,0,0
38340642,Trimester 2,0,2,1,0,0,0,0,0,1,0,0,0,1
38341967,Trimester 2,0,1,1,0,0,0,0,0,0,0,0,0,2
38342531,Trimester 2,0,1,1,0,0,0,0,0,0,0,0,0,0
38345790,Trimester 2,0,1,1,0,0,0,0,0,0,0,1,0,2
38346079,Trimester 2,0,1,0,0,0,0,0,0,1,0,0,0,2
38346106,Trimester 2,0,1,0,1,0,0,0,0,0,0,0,0,2
38346339,Trimester 2,0,1,0,0,0,0,0,0,1,0,1,0,1
38348534,Trimester 2,0,1,0,1,0,0,0,0,0,0,0,0,2
38348984,Trimester 2,0,1,0,0,0,0,1,0,0,0,0,0,1
38349850,Trimester 2,0,1,1,0,0,0,0,0,0,0,1,0,1
38349980,Trimester 2,0,1,1,0,0,0,1,0,0,0,1,0,1
38350090,Trimester 2,0,1,0,0,0,0,0,0,0,0,0,0,2
38350619,Trimester 2,0,1,0,0,0,0,0,1,0,0,0,0,0
38352904,Trimester 2,0,1,0,0,0,0,0,1,0,0,1,0,1
38353056,Trimester 2,0,1,0,0,0,0,0,0,1,0,0,0,2
38353523,Trimester 2,0,1,0,0,1,0,0,0,0,0,0,0,1
38355678,Trimester 2,0,1,0,0,0,0,1,0,0,1,0,0,0
38359685,Trimester 2,0,1,1,0,0,0,1,0,0,0,0,0,2
38363645,Trimester 2,0,1,1,0,0,0,1,0,1,0,0,0,1
38365014,Trimester 2,0,2,0,0,0,0,0,0,0,0,0,0,0
38365425,Trimester 2,0,1,0,1,0,0,0,0,0,0,1,0,1
38365816,Trimester 2,0,1,0,0,0,0,0,0,1,0,0,0,1
38367352,Trimester 2,0,1,0,0,1,0,0,0,1,0,1,0,0
38376858,Trimester 2,0,1,0,0,0,1,0,0,1,0,0,0,0
38379622,Trimester 2,0,1,1,0,0,0,1,0,0,0,0,0,1
38381912,Trimester 2,0,1,0,0,1,0,0,0,0,0,0,0,1
38383791,Trimester 2,0,1,1,0,0,0,0,0,1,1,1,0,1
38383855,Trimester 2,0,1,0,0,0,0,1,0,0,0,0,0,1
38384852,Trimester 2,0,1,0,0,0,0,0,0,0,0,0,0,1
38385015,Trimester 2,0,1,0,1,0,0,0,0,0,0,1,0,1
38386927,Trimester 2,0,2,1,0,0,0,0,0,0,0,0,0,1
38387934,Trimester 2,0,1,1,0,0,0,0,0,0,0,0,0,1
38388453,Trimester 2,0,1,0,0,0,0,1,0,0,0,1,0,1
38388845,Trimester 2,0,1,0,1,0,1,0,0,0,0,0,0,1
38388893,Trimester 2,0,1,1,0,0,0,0,0,0,1,1,0,2
38391390,Trimester 2,0,1,0,0,0,0,0,0,1,0,1,0,1
38392276,Trimester 2,0,1,1,0,0,0,0,0,0,0,1,0,1
38393145,Trimester 2,0,1,0,0,0,0,0,0,0,0,1,0,1
38395460,Trimester 2,0,1,0,0,0,0,0,0,1,1,1,0,1
38395990,Trimester 2,0,1,0,0,0,0,0,0,0,0,1,0,1
38397197,Trimester 2,0,1,0,0,0,0,1,0,0,0,1,0,1
38397327,Trimester 2,0,2,0,1,0,0,0,0,0,0,1,0,1
38397736,Trimester 2,0,1,0,0,0,1,0,0,1,0,0,0,0
38399132,Trimester 2,0,1,0,1,0,0,1,0,0,0,1,0,1
38400077,Trimester 2,0,1,0,0,0,0,0,0,0,0,1,0,1
38403765,Trimester 2,0,1,0,1,0,0,0,1,1,0,0,0,1
38404296,Trimester 2,0,1,0,0,0,0,0,0,1,0,0,0,1
38404675,Trimester 2,0,1,0,0,0,0,0,0,1,0,0,0,1
38406665,Trimester 2,1,1,1,0,0,0,0,0,1,0,0,0,0
38407040,Trimester 2,0,1,0,1,0,1,0,0,0,0,0,0,1
38408005,Trimester 2,0,1,0,0,0,0,0,0,0,1,1,0,2
38413431,Trimester 2,0,0,1,0,0,0,0,0,1,0,0,0,1
38413981,Trimester 2,0,2,1,0,0,0,0,0,0,0,1,0,1
38417030,Trimester 2,0,1,1,0,0,0,0,0,0,0,0,0,1
38418247,Trimester 2,0,1,1,0,0,0,0,0,1,0,0,0,2
38422835,Trimester 2,0,1,0,0,0,0,0,0,1,0,0,0,0
38425897,Trimester 2,0,1,0,1,0,0,0,0,2,1,1,0,0
38428094,Trimester 2,0,1,0,0,0,0,0,0,0,1,0,0,2
38428469,Trimester 2,0,1,1,0,0,0,1,0,0,0,1,0,1
38428567,Trimester 2,0,0,0,1,0,0,0,0,1,0,0,0,1
38429200,Trimester 2,0,0,0,0,0,0,0,0,0,0,0,0,0
39008009,Trimester 2,1,0,0,1,0,0,1,0,0,0,1,1,0
39021877,Trimester 2,0,1,0,0,1,0,0,0,0,0,1,1,0
39025236,Trimester 2,0,1,0,0,0,0,1,0,0,0,1,1,0
39032825,Trimester 2,0,1,1,0,0,0,0,0,0,0,1,1,0
39033555,Trimester 2,1,0,1,0,0,0,1,0,0,0,1,1,0
39038197,Trimester 2,0,1,1,0,1,0,0,0,0,0,0,1,0
39045451,Trimester 2,0,1,0,0,0,0,1,0,0,0,1,1,0
39111241,Trimester 2,1,0,0,1,0,0,0,0,0,0,1,1,0
39111415,Trimester 2,0,1,1,0,0,0,0,0,0,0,1,1,0
39112405,Trimester 2,0,1,0,0,0,0,0,1,0,0,0,1,0
39113726,Trimester 2,0,1,1,0,0,0,0,1,0,0,1,1,0
39124139,Trimester 2,0,1,0,0,0,0,0,0,0,0,1,1,0
39125217,Trimester 2,0,1,1,0,0,0,0,0,0,0,1,1,0
39125573,Trimester 2,0,1,1,0,0,0,0,0,0,0,1,1,0
39125958,Trimester 2,1,0,1,1,0,0,0,0,0,0,1,1,0
39126371,Trimester 2,0,1,1,0,0,0,0,0,0,0,1,1,0
39127621,Trimester 2,1,0,1,1,0,0,0,0,0,0,1,1,0
39127782,Trimester 2,0,1,1,0,0,0,0,0,0,0,1,1,0
39127842,Trimester 2,1,0,1,0,0,0,1,0,0,0,1,1,0
39128361,Trimester 2,0,1,1,0,0,0,0,1,0,0,1,1,0
39131992,Trimester 2,1,0,0,1,0,0,0,0,0,0,1,1,0
39135356,Trimester 2,0,1,1,0,1,0,0,0,0,0,1,1,0
39138930,Trimester 2,1,0,1,1,0,0,0,0,0,0,1,1,0
39143712,Trimester 2,1,0,1,1,0,0,0,0,0,0,1,1,0
39143815,Trimester 2,0,1,0,0,0,0,0,0,0,0,1,1,0
39150118,Trimester 2,0,1,0,0,0,0,0,1,0,0,0,1,0
39151561,Trimester 2,1,0,1,0,0,0,0,0,0,0,1,1,0
39151605,Trimester 2,0,1,1,0,0,0,1,0,0,0,0,1,0
39151657,Trimester 2,0,1,0,0,0,0,0,0,0,0,1,1,0
39152392,Trimester 2,0,1,1,0,0,0,1,0,0,0,1,1,0
39152628,Trimester 2,0,1,0,0,0,0,0,0,0,1,0,1,0
39152836,Trimester 2,0,1,1,0,0,0,0,0,0,0,1,1,0
39153007,Trimester 2,0,1,1,0,0,0,1,0,0,0,1,1,0
39156246,Trimester 2,0,1,1,0,0,0,0,0,0,0,1,1,0
39160321,Trimester 2,1,0,0,1,0,0,0,0,0,0,1,1,0
39162225,Trimester 2,0,1,0,0,0,0,1,0,0,1,1,1,0
39166072,Trimester 2,0,1,0,0,0,0,0,0,1,0,0,1,0
39167768,Trimester 2,0,1,0,0,1,0,0,0,0,0,1,1,0
39169372,Trimester 2,1,0,1,0,0,0,0,0,0,0,1,1,0
39169875,Trimester 2,0,1,0,0,0,0,0,0,0,0,1,1,0
39170570,Trimester 2,0,1,1,0,0,0,0,0,0,0,0,1,0
39170649,Trimester 2,1,0,1,0,0,0,0,0,0,0,1,1,0
39170977,Trimester 2,1,0,1,0,0,1,0,0,0,1,1,1,0
39171760,Trimester 2,1,1,1,0,0,0,0,0,0,0,1,1,0
39175541,Trimester 2,0,1,1,0,0,0,0,0,0,0,1,1,0
39176807,Trimester 2,1,0,1,1,0,0,0,0,0,0,1,1,0
39177601,Trimester 2,0,1,1,0,0,0,0,0,0,0,1,1,0
39180570,Trimester 2,0,1,1,0,0,0,0,0,0,1,1,1,0
39184225,Trimester 2,0,1,1,0,0,0,0,0,0,0,1,1,0
39184425,Trimester 2,0,1,0,0,0,0,0,0,0,0,1,1,0
39185744,Trimester 2,0,1,1,0,0,0,0,0,0,0,1,1,0
39186928,Trimester 2,1,0,1,0,0,0,0,0,1,0,1,1,0
39187522,Trimester 2,1,0,0,1,0,0,0,0,0,1,1,1,0
39188529,Trimester 2,0,1,1,0,0,0,0,0,0,0,1,1,0
39189251,Trimester 2,1,0,0,0,1,0,0,0,0,0,1,1,0
39189351,Trimester 2,1,0,1,0,1,0,0,0,0,0,1,1,0
39193306,Trimester 2,1,0,0,1,0,0,0,0,0,0,1,1,0
39198283,Trimester 2,0,1,0,0,0,0,0,1,0,0,1,1,0
39199431,Trimester 2,1,0,1,0,0,0,1,0,0,0,1,1,0
39200456,Trimester 2,0,1,1,0,0,0,0,1,0,0,1,1,0
39200490,Trimester 2,1,0,0,1,0,0,0,0,0,0,1,1,0
39200682,Trimester 2,0,1,1,0,0,0,0,0,0,0,1,1,0
39200889,Trimester 2,1,0,1,0,0,0,0,0,0,0,1,1,0
39201589,Trimester 2,1,0,1,0,1,0,0,0,0,0,1,1,0
39201731,Trimester 2,0,1,1,0,0,0,0,0,1,0,1,1,0
39202116,Trimester 2,0,1,1,0,0,1,0,0,0,0,1,1,0
39202274,Trimester 2,1,0,1,0,0,0,1,0,0,0,1,1,0
39202628,Trimester 2,1,0,1,0,0,0,0,0,0,0,1,1,0
39202791,Trimester 2,1,0,0,1,0,0,0,0,0,0,0,1,0
39202901,Trimester 2,0,1,0,0,0,0,0,0,0,0,1,1,0
39202986,Trimester 2,1,0,0,1,1,0,0,0,0,0,1,1,0
39204631,Trimester 2,1,0,1,0,0,1,0,0,0,0,1,1,0
39207029,Trimester 2,1,0,1,0,0,1,0,0,0,0,1,1,0
39207589,Trimester 2,0,1,1,0,0,0,0,0,0,0,1,1,0
39210116,Trimester 2,1,0,1,0,0,0,1,1,0,0,1,1,0
39210878,Trimester 2,1,0,0,1,0,0,1,0,0,0,1,1,0
39210933,Trimester 2,0,1,0,0,0,0,0,0,1,0,0,1,0
39211666,Trimester 2,0,1,0,0,0,1,0,0,0,0,0,1,0
39216209,Trimester 2,0,1,0,0,1,0,0,0,0,0,1,1,0
39218045,Trimester 2,0,1,0,0,0,0,0,0,0,0,1,1,0
39218706,Trimester 2,0,1,0,0,0,0,0,1,0,0,1,1,0
39227121,Trimester 2,0,1,1,0,0,0,0,0,0,0,1,1,0
39227611,Trimester 2,0,1,1,0,0,0,0,1,0,0,1,1,0
39230589,Trimester 2,0,2,1,0,0,0,0,0,0,0,1,1,0
39234563,Trimester 2,1,0,0,1,0,0,0,0,0,1,1,1,0
39235468,Trimester 2,1,0,1,0,0,0,0,0,1,0,1,1,0
39238002,Trimester 2,1,0,0,1,0,0,0,0,0,0,1,1,0
39241985,Trimester 2,0,1,1,0,0,0,0,0,0,0,1,1,0
39244323,Trimester 2,1,0,1,0,0,0,0,0,0,0,1,1,0
39248783,Trimester 2,1,0,1,0,0,0,0,0,0,0,1,1,0
39249260,Trimester 2,0,1,1,0,0,0,0,0,0,0,1,1,0
