student_id,title,math,adv_math_elec,chem,phys,bio,ee,elec_sci,cs,elec_hum,wl,as,en400,ss,as_ss,cs_ee_ss
11828556,Trimester 2,0,2,0,0,0,0,0,1,1,0,0,1,,,
11828790,Trimester 2,0,1,0,1,0,0,0,0,0,0,0,1,,,
11828867,Trimester 2,0,1,0,0,0,0,0,0,0,0,0,1,,,
11828875,Trimester 2,0,1,0,1,0,0,0,0,0,0,0,1,,,
11828945,Trimester 2,0,1,0,1,0,1,0,0,0,0,0,1,,,
11828954,Trimester 2,0,1,0,1,0,0,0,0,0,1,0,1,,,
11828980,Trimester 2,0,1,1,0,0,0,0,0,0,0,0,1,,,
11829261,Trimester 2,1,1,0,1,0,0,0,1,0,0,0,1,0,,
11829313,Trimester 2,0,1,1,0,0,0,1,0,0,0,0,1,,,
11829593,Trimester 2,0,3,0,0,0,1,0,0,0,0,0,1,,,
11829603,Trimester 2,0,1,0,1,0,0,0,0,0,0,0,1,,,
11829821,Trimester 2,0,1,0,0,0,0,0,0,0,1,0,1,,,
11829936,Trimester 2,0,1,0,1,0,0,0,1,0,0,0,1,,,
11829960,Trimester 2,0,1,1,0,1,0,0,0,0,0,0,1,,,
11830205,Trimester 2,0,1,0,1,0,0,0,1,0,0,0,1,,,
11830321,Trimester 2,0,1,1,0,0,0,0,0,0,1,0,1,,,
11830365,Trimester 2,0,1,0,1,0,0,0,0,0,1,0,1,,,
11830381,Trimester 2,0,1,1,0,0,0,0,1,0,1,0,1,,,
11830422,Trimester 2,0,1,0,1,0,0,0,0,1,1,0,0,,,
11830506,Trimester 2,0,1,0,1,0,1,1,0,0,0,0,0,,,
11830509,Trimester 2,0,2,0,1,0,0,0,0,0,1,0,1,,,
11830568,Trimester 2,0,2,0,0,0,0,0,0,0,1,0,1,,,
11830593,Trimester 2,0,1,0,0,0,0,0,1,0,1,0,1,,,
11830598,Trimester 2,0,1,0,0,0,0,0,1,0,0,0,2,,,
11830618,Trimester 2,0,1,1,0,0,0,0,1,0,0,0,1,,,
11830628,Trimester 2,0,1,1,0,0,0,0,0,0,1,0,0,,,
11830692,Trimester 2,0,1,0,0,0,0,0,1,0,1,0,0,,,
11830769,Trimester 2,0,2,0,0,0,1,0,0,0,0,0,1,,,
11830955,Trimester 2,0,3,0,0,0,0,0,0,0,0,0,0,,,
11831035,Trimester 2,1,0,0,1,0,0,0,0,0,1,0,1,0,,
11832640,Trimester 2,0,1,0,1,0,0,0,0,0,0,0,1,,,
11832826,Trimester 2,0,1,0,1,0,0,0,0,0,1,0,1,,,
11832983,Trimester 2,0,1,0,1,0,0,0,0,0,1,0,0,,,
11833061,Trimester 2,0,1,0,1,0,0,0,0,0,1,0,1,,,
11834852,Trimester 2,0,1,0,0,0,0,0,0,0,0,0,1,,,
11834869,Trimester 2,0,1,0,1,0,1,0,0,0,1,0,0,,,
11835188,Trimester 2,1,0,0,1,0,1,0,0,1,1,0,0,1,,Y
11837136,Trimester 2,0,2,0,0,1,1,0,0,0,0,0,0,,,
11837187,Trimester 2,0,1,0,1,0,0,0,0,0,0,0,1,,,
11838704,Trimester 2,0,1,0,0,0,0,0,1,0,0,0,1,,,
11838829,Trimester 2,1,0,0,1,0,2,0,0,0,1,0,0,0,,
11839240,Trimester 2,0,1,0,0,0,1,1,0,0,0,0,1,,,
11839361,Trimester 2,0,1,0,1,0,1,0,0,0,0,0,1,,,
11839960,Trimester 2,0,1,0,1,0,0,0,0,0,1,0,1,,,
11840174,Trimester 2,1,0,0,1,0,0,0,1,0,1,0,0,0,,
11840393,Trimester 2,0,1,1,0,0,0,0,0,0,0,0,2,,,
11840613,Trimester 2,0,1,1,0,0,0,0,1,0,1,0,1,,,
11840618,Trimester 2,0,1,0,0,0,1,0,0,0,0,0,1,,,
11840643,Trimester 2,1,0,1,0,0,1,0,0,0,1,0,0,1,,Y
11840860,Trimester 2,0,1,0,1,0,0,0,0,0,1,0,0,,,
11840940,Trimester 2,0,1,0,0,0,1,0,0,0,1,0,1,,,
11840978,Trimester 2,0,1,1,0,0,0,0,0,1,1,0,1,,,
11841017,Trimester 2,0,2,0,1,0,0,0,0,0,0,0,0,,,
11841077,Trimester 2,0,1,0,1,0,0,0,1,0,1,0,0,,,
11841285,Trimester 2,0,1,0,0,0,1,0,0,0,0,0,1,,,
11841310,Trimester 2,0,1,0,1,0,1,0,0,1,1,0,0,,,
11841338,Trimester 2,0,1,1,0,0,2,0,0,0,0,0,0,,,
11841352,Trimester 2,0,1,0,1,0,1,1,0,1,0,0,0,,,
11841362,Trimester 2,0,1,0,0,0,1,0,1,0,1,0,0,,,
11841383,Trimester 2,0,2,0,0,0,0,0,0,0,1,0,1,,,
11841400,Trimester 2,0,1,0,1,0,0,0,0,0,0,0,1,,,
11841402,Trimester 2,0,2,0,1,0,0,0,0,0,0,0,1,,,
11841418,Trimester 2,0,1,0,1,0,1,0,1,0,0,0,1,,,
11841419,Trimester 2,0,2,0,0,0,0,1,0,0,0,0,1,,,
11842066,Trimester 2,0,0,0,1,0,0,0,0,0,0,0,0,,,
11842722,Trimester 2,0,1,1,0,0,0,0,0,0,1,0,1,,,
11842781,Trimester 2,0,1,0,0,0,1,0,0,0,0,0,2,,,
11842867,Trimester 2,0,1,0,1,0,0,0,0,0,0,0,1,,,
11842882,Trimester 2,0,1,1,0,0,0,1,0,1,0,0,1,,,
11842956,Trimester 2,0,2,0,0,0,1,0,0,0,0,0,1,,,
11842962,Trimester 2,0,1,0,1,0,0,0,0,0,1,0,0,,,
11843048,Trimester 2,0,1,0,1,0,0,0,0,0,0,0,1,,,
11843084,Trimester 2,0,1,1,0,0,1,0,0,1,0,0,1,,,
11843946,Trimester 2,0,1,0,1,0,0,0,1,0,1,0,1,,,
11844158,Trimester 2,0,1,1,0,0,1,0,0,0,0,0,1,,,
11844261,Trimester 2,0,1,1,0,0,0,0,0,0,1,0,1,,,
11844473,Trimester 2,0,2,0,1,0,0,0,0,0,1,0,0,,,
11844509,Trimester 2,0,1,1,0,0,0,0,0,0,1,0,2,,,
11844530,Trimester 2,0,1,0,1,0,1,0,1,0,0,0,1,,,
11844554,Trimester 2,0,2,0,1,0,1,0,0,0,0,0,0,,,
11844594,Trimester 2,0,1,1,0,0,0,0,1,0,1,0,1,,,
11844609,Trimester 2,0,2,0,1,0,0,0,1,0,0,0,1,,,
11844642,Trimester 2,0,1,1,0,0,1,0,0,0,1,0,1,,,
11844679,Trimester 2,0,1,0,1,0,1,0,0,1,0,0,1,,,
11844685,Trimester 2,0,1,0,1,0,0,0,0,0,0,0,1,,,
11844732,Trimester 2,0,1,0,1,0,0,0,0,0,1,0,1,,,
11844751,Trimester 2,1,0,0,1,0,0,0,0,0,1,0,1,0,,
11844769,Trimester 2,0,1,0,1,0,0,0,0,0,1,0,1,,,
11844794,Trimester 2,0,1,1,0,0,0,0,0,0,1,0,1,,,
11844855,Trimester 2,0,1,0,1,2,0,0,0,0,0,0,0,,,
11845349,Trimester 2,0,2,1,0,1,0,0,0,0,1,0,1,,,
11845724,Trimester 2,0,1,1,0,0,0,0,1,0,0,0,1,,,
11845726,Trimester 2,0,1,1,0,0,1,0,0,0,0,0,0,,,
11845802,Trimester 2,0,1,1,0,0,0,0,0,0,1,0,1,,,
11845944,Trimester 2,0,2,0,0,0,0,0,0,0,1,0,1,,,
11845958,Trimester 2,0,1,1,0,0,0,0,1,0,0,0,1,,,
11845959,Trimester 2,0,1,1,0,0,0,0,0,0,1,0,1,,,
11845991,Trimester 2,0,1,1,0,0,2,0,1,0,0,0,0,,,
11846012,Trimester 2,0,1,0,0,0,0,1,1,0,1,0,1,,,
11846018,Trimester 2,0,1,0,1,0,0,0,0,0,0,0,1,,,
11846038,Trimester 2,0,1,0,0,0,1,0,1,0,1,0,1,,,
11846057,Trimester 2,0,1,0,1,0,1,0,0,0,0,0,0,,,
11846088,Trimester 2,0,1,0,1,0,1,0,0,0,1,0,1,,,
11846089,Trimester 2,0,1,0,1,0,0,1,0,0,0,0,1,,,
11846105,Trimester 2,0,2,0,0,1,0,0,0,0,1,0,0,,,
11846114,Trimester 2,0,1,0,0,0,1,0,0,0,1,0,1,,,
11846122,Trimester 2,0,2,0,0,0,0,0,1,0,0,0,1,,,
11846158,Trimester 2,0,2,0,0,1,0,0,0,0,1,0,1,,,
11846166,Trimester 2,0,4,0,0,0,0,0,0,0,0,0,0,,,
11846189,Trimester 2,0,1,1,0,0,0,0,0,0,1,0,1,,,
11846199,Trimester 2,0,2,1,0,0,0,0,0,0,0,0,0,,,
11846248,Trimester 2,0,1,0,1,0,0,0,0,0,0,0,1,,,
11846470,Trimester 2,0,1,1,0,0,1,0,0,0,0,0,1,,,
11846556,Trimester 2,1,0,0,1,0,0,0,0,0,1,0,2,0,,
11846750,Trimester 2,0,2,0,0,0,0,0,0,0,0,0,1,,,
11846798,Trimester 2,0,2,1,0,0,0,0,0,0,1,0,1,,,
11846831,Trimester 2,0,1,1,0,0,0,0,0,0,1,0,1,,,
11846941,Trimester 2,0,1,0,1,0,0,0,1,0,0,0,1,,,
11846945,Trimester 2,0,1,0,1,0,0,0,0,0,0,0,0,,,
11846976,Trimester 2,1,0,1,0,0,0,0,1,0,1,0,0,0,,
11847066,Trimester 2,0,1,0,1,0,0,0,0,0,0,0,1,,,
11847073,Trimester 2,0,1,0,1,0,0,0,0,0,1,0,0,,,
11847077,Trimester 2,0,1,0,0,0,0,0,0,0,0,0,1,,,
11847079,Trimester 2,0,1,1,0,0,0,0,0,0,1,0,1,,,
11847139,Trimester 2,0,1,0,1,0,0,0,0,0,0,0,1,,,
11847140,Trimester 2,0,1,1,0,0,1,0,0,0,0,0,1,,,
11847176,Trimester 2,0,1,0,0,0,0,0,0,0,0,0,1,,,
11847193,Trimester 2,0,1,0,0,0,0,0,1,0,0,0,1,,,
11847223,Trimester 2,0,1,0,1,0,0,0,1,0,0,0,1,,,
11847224,Trimester 2,0,2,1,0,0,0,0,0,0,0,0,0,,,
11847225,Trimester 2,0,1,0,0,0,0,0,0,0,1,0,1,,,
11847230,Trimester 2,0,1,0,1,0,0,0,0,0,1,0,1,,,
11847231,Trimester 2,0,1,1,0,0,0,0,1,0,0,0,1,,,
11847254,Trimester 2,0,1,0,0,0,1,0,0,0,1,0,0,,,
11847258,Trimester 2,0,1,0,1,0,0,0,0,0,1,0,0,,,
11847273,Trimester 2,0,1,0,0,0,1,0,0,0,1,0,0,,,
11847274,Trimester 2,0,1,0,1,0,0,0,0,0,0,0,0,,,
11847278,Trimester 2,0,1,0,1,0,0,0,0,0,0,0,1,,,
11847291,Trimester 2,0,1,1,0,0,0,0,1,0,0,0,1,,,
11847302,Trimester 2,0,2,0,1,0,0,1,0,0,0,0,1,,,
11847315,Trimester 2,0,1,1,1,0,0,0,0,0,0,0,0,,,
11847330,Trimester 2,0,1,1,0,0,0,0,1,0,1,0,1,,,
11847332,Trimester 2,0,1,0,1,1,0,0,0,0,0,0,0,,,
11847341,Trimester 2,0,1,0,0,0,1,0,0,0,0,0,1,,,
11847345,Trimester 2,0,1,0,1,0,0,0,0,0,0,0,1,,,
11847349,Trimester 2,0,0,1,0,0,0,0,0,0,1,0,1,,,
11847352,Trimester 2,0,1,0,1,0,0,0,0,0,0,0,1,,,
11847355,Trimester 2,0,1,1,0,0,0,1,0,0,0,0,1,,,
11847369,Trimester 2,0,0,1,0,0,1,0,1,0,1,0,1,,,
11847377,Trimester 2,0,1,0,0,0,0,0,0,0,0,0,1,,,
11847387,Trimester 2,0,2,0,1,0,0,1,0,0,0,0,1,,,
11847405,Trimester 2,0,1,1,0,0,0,0,0,0,1,0,1,,,
11847419,Trimester 2,0,2,0,1,0,0,0,0,0,0,0,0,,,
11847435,Trimester 2,0,2,1,0,0,0,0,1,0,1,0,0,,,
11847441,Trimester 2,0,1,1,0,0,1,0,0,0,1,0,0,,,
11847474,Trimester 2,0,1,0,1,0,0,0,0,1,0,0,2,,,
11847475,Trimester 2,0,1,0,1,0,0,0,0,0,1,0,0,,,
11847483,Trimester 2,0,1,0,1,1,0,0,0,0,0,0,1,,,
11847491,Trimester 2,0,1,0,1,0,0,0,1,0,0,0,1,,,
11847506,Trimester 2,0,1,1,0,0,0,0,0,0,0,0,1,,,
11847513,Trimester 2,0,1,1,0,0,0,0,0,0,0,0,0,,,
11847515,Trimester 2,0,1,0,0,0,1,0,0,0,1,0,1,,,
11847521,Trimester 2,0,1,0,1,0,1,0,0,0,1,0,0,,,
11847522,Trimester 2,1,0,0,1,0,0,0,1,0,0,0,1,0,,
11847530,Trimester 2,0,1,0,1,0,0,0,1,0,0,0,1,,,
11847574,Trimester 2,0,1,0,1,1,0,0,0,0,0,0,1,,,
11847577,Trimester 2,0,1,1,0,0,0,0,1,0,0,0,0,,,
11847580,Trimester 2,0,1,0,0,0,2,0,0,0,1,0,0,,,
11847592,Trimester 2,0,1,1,0,0,0,0,0,0,0,0,0,,,
11847593,Trimester 2,0,1,0,1,0,0,0,0,0,0,0,1,,,
11847594,Trimester 2,0,1,0,0,0,0,0,1,0,1,0,0,,,
11847606,Trimester 2,0,1,1,0,0,1,0,0,1,1,0,1,,,
11847614,Trimester 2,0,0,0,1,0,0,0,0,1,0,0,0,,,
11847623,Trimester 2,1,0,0,1,0,0,0,0,0,0,0,1,0,,
11847652,Trimester 2,0,2,1,0,0,1,1,0,0,0,0,0,,,
11847654,Trimester 2,0,1,0,1,0,0,0,0,0,1,0,0,,,
11847663,Trimester 2,0,1,0,1,0,0,0,0,0,1,0,1,,,
11847674,Trimester 2,0,1,0,1,0,0,0,0,0,0,0,0,,,
11847684,Trimester 2,0,1,0,0,0,0,0,1,0,1,0,0,,,
11847688,Trimester 2,0,2,1,0,0,0,0,0,0,1,0,1,,,
11847691,Trimester 2,0,1,1,0,0,0,0,1,0,1,0,1,,,
11847694,Trimester 2,0,1,0,1,0,1,0,0,0,1,0,0,,,
11847701,Trimester 2,0,1,0,1,0,1,0,1,0,0,0,1,,,
11847706,Trimester 2,0,1,1,0,0,2,0,0,1,0,0,0,,,
11847734,Trimester 2,0,1,1,0,0,0,0,0,0,0,0,1,,,
11847742,Trimester 2,0,1,0,1,0,1,0,0,0,1,0,1,,,
11847745,Trimester 2,0,1,0,0,0,0,0,1,0,0,0,1,,,
11847750,Trimester 2,0,1,0,0,0,0,0,0,0,0,0,1,,,
11847755,Trimester 2,0,1,0,0,0,1,0,0,0,0,0,1,,,
11847764,Trimester 2,0,1,0,1,0,0,0,1,0,0,0,0,,,
11847776,Trimester 2,0,0,0,1,0,1,0,1,1,0,0,0,,,
11847785,Trimester 2,0,1,1,0,0,0,0,0,0,1,0,1,,,
11847786,Trimester 2,0,1,0,1,0,1,0,0,0,0,0,1,,,
11847804,Trimester 2,0,2,1,0,0,0,0,0,0,0,0,0,,,
11847812,Trimester 2,0,1,1,0,0,0,0,1,0,0,0,1,,,
11847905,Trimester 2,0,0,1,0,1,0,0,0,0,0,0,1,,,
11847939,Trimester 2,0,1,1,0,0,0,0,1,0,1,0,1,,,
11847976,Trimester 2,0,1,0,1,0,0,0,0,0,0,0,0,,,
11847986,Trimester 2,0,2,0,0,0,0,0,1,0,1,0,0,,,
11847999,Trimester 2,0,1,1,0,0,1,0,0,0,1,0,1,,,
11848030,Trimester 2,1,0,1,0,0,0,0,0,0,1,0,1,0,,
11848065,Trimester 2,0,1,0,0,0,0,0,1,0,0,0,1,,,
11848086,Trimester 2,0,1,0,1,0,0,0,0,0,1,0,1,,,
11848142,Trimester 2,0,1,0,0,0,0,0,1,0,0,0,1,,,
11848154,Trimester 2,0,1,0,0,0,0,0,0,0,0,0,1,,,
11848179,Trimester 2,0,2,1,0,0,0,0,0,0,1,0,1,,,
11848250,Trimester 2,1,0,0,1,0,0,0,1,0,1,0,0,0,,
11848307,Trimester 2,0,1,0,1,0,0,0,1,0,0,0,0,,,
11848326,Trimester 2,0,1,1,0,0,0,0,0,0,0,0,1,,,
11848334,Trimester 2,0,1,1,0,0,0,1,0,0,0,0,1,,,
11848362,Trimester 2,0,2,0,1,0,0,0,1,0,1,0,0,,,
11848367,Trimester 2,0,2,0,0,0,0,0,1,0,0,0,1,,,
11848388,Trimester 2,0,1,0,1,0,0,0,0,0,0,0,1,,,
11848417,Trimester 2,0,1,0,0,0,2,0,0,0,1,0,1,,,
11848433,Trimester 2,0,1,0,1,0,0,0,0,0,1,0,0,,,
11848453,Trimester 2,0,1,1,0,0,0,0,0,0,1,0,1,,,
11848462,Trimester 2,0,1,1,0,0,0,0,1,0,1,0,1,,,
11848480,Trimester 2,0,1,1,0,0,0,0,1,0,0,0,1,,,
11848484,Trimester 2,0,1,0,1,0,1,0,0,0,0,0,1,,,
11848515,Trimester 2,1,0,0,1,0,0,0,0,1,1,0,1,0,,
11848528,Trimester 2,0,1,0,0,0,2,0,0,0,0,0,0,,,
11848533,Trimester 2,0,3,1,0,0,0,0,0,0,1,0,1,,,
11848546,Trimester 2,1,1,0,1,0,0,0,0,0,0,0,1,0,,
11848548,Trimester 2,0,1,1,0,0,0,0,0,0,0,0,1,,,
11848553,Trimester 2,0,1,0,0,0,0,0,1,0,0,0,1,,,
11848582,Trimester 2,0,1,0,1,0,0,0,1,0,0,0,0,,,
11848597,Trimester 2,0,2,0,0,0,0,0,1,0,0,0,1,,,
11848600,Trimester 2,0,1,0,0,0,0,0,0,0,0,0,0,,,
11848612,Trimester 2,0,1,1,0,0,0,0,1,0,0,0,1,,,
11848618,Trimester 2,0,1,0,0,0,0,0,0,0,0,0,1,,,
11848620,Trimester 2,0,1,0,0,0,0,0,0,0,0,0,1,,,
11848622,Trimester 2,0,1,1,0,0,1,0,0,0,1,0,0,,,
11848623,Trimester 2,0,1,0,0,0,0,0,0,0,0,0,1,,,
11848643,Trimester 2,0,1,1,0,0,0,0,1,0,1,0,1,,,
11848680,Trimester 2,0,1,1,0,0,0,0,0,0,1,0,1,,,
11848681,Trimester 2,0,1,1,0,0,0,0,0,0,1,0,0,,,
11848690,Trimester 2,0,1,0,1,1,0,0,0,0,0,0,0,,,
11848704,Trimester 2,0,1,0,0,1,0,0,0,0,1,0,1,,,
11848706,Trimester 2,0,0,0,1,0,1,0,0,0,1,0,1,,,
11848712,Trimester 2,0,1,0,1,0,1,0,0,0,0,0,1,,,
11848729,Trimester 2,0,0,0,0,0,1,0,0,0,0,0,1,,,
11848747,Trimester 2,0,1,0,1,0,0,0,0,0,1,0,1,,,
11848767,Trimester 2,0,1,0,0,0,1,0,0,0,1,0,0,,,
11848769,Trimester 2,0,1,0,1,0,0,0,0,0,0,0,1,,,
11848781,Trimester 2,0,1,0,0,0,0,0,0,0,0,0,1,,,
11848787,Trimester 2,0,1,0,0,0,0,0,1,0,0,0,0,,,
11848822,Trimester 2,0,1,1,0,1,0,0,0,0,0,0,1,,,
11848829,Trimester 2,0,1,0,1,0,0,0,0,0,0,0,1,,,
11848848,Trimester 2,0,2,0,1,0,1,0,0,0,0,0,0,,,
11848850,Trimester 2,0,2,0,1,0,0,0,1,0,0,0,0,,,
11848854,Trimester 2,0,1,1,0,1,0,1,0,0,0,0,1,,,
11848861,Trimester 2,0,2,0,0,0,1,0,0,0,0,0,1,,,
11848869,Trimester 2,0,1,0,0,0,0,0,1,0,0,0,1,,,
11848883,Trimester 2,0,1,0,0,0,0,1,0,0,0,0,1,,,
11848886,Trimester 2,0,1,1,0,1,1,0,0,0,0,0,0,,,
11848895,Trimester 2,0,1,0,1,0,0,0,0,0,0,0,1,,,
11848898,Trimester 2,0,1,0,1,0,0,0,0,0,1,0,1,,,
11848899,Trimester 2,0,1,0,1,0,0,0,1,0,1,0,1,,,
11848916,Trimester 2,0,2,0,0,0,0,0,1,0,0,0,1,,,
11848922,Trimester 2,0,1,0,1,0,1,1,0,0,0,0,1,,,
11848929,Trimester 2,0,1,1,0,0,0,0,0,0,0,0,2,,,
11848931,Trimester 2,0,1,1,0,0,0,0,0,0,0,0,0,,,
11848968,Trimester 2,0,1,0,1,0,0,0,0,0,1,0,1,,,
11848975,Trimester 2,0,1,0,1,0,0,0,0,0,0,0,1,,,
11848981,Trimester 2,0,1,0,0,0,0,0,1,0,0,0,1,,,
11848986,Trimester 2,1,0,1,0,0,1,0,0,0,0,0,0,0,,
11848991,Trimester 2,0,1,0,0,1,0,0,1,0,0,0,1,,,
11848995,Trimester 2,0,0,0,1,0,0,0,0,2,1,0,3,,,
11849009,Trimester 2,0,1,0,1,0,1,0,0,0,0,0,1,,,
11849024,Trimester 2,0,1,0,0,0,0,0,1,0,0,0,0,,,
11849026,Trimester 2,0,1,1,0,0,0,0,1,0,0,0,1,,,
11849048,Trimester 2,0,2,1,0,0,0,0,0,0,0,0,0,,,
11849062,Trimester 2,0,0,1,0,0,0,0,1,0,0,0,1,,,
11849063,Trimester 2,0,1,0,1,0,0,0,0,0,1,0,0,,,
11849074,Trimester 2,0,1,1,0,0,1,0,0,0,1,0,1,,,
11849093,Trimester 2,0,2,0,0,0,0,0,0,0,0,0,1,,,
11849114,Trimester 2,0,1,1,0,0,0,1,0,0,0,0,1,,,
11849119,Trimester 2,0,1,0,1,0,0,0,0,0,0,0,1,,,
11849125,Trimester 2,0,1,0,1,0,0,0,0,0,0,0,0,,,
11849129,Trimester 2,0,2,0,0,0,0,0,0,0,0,0,1,,,
11849134,Trimester 2,0,2,0,0,0,1,0,1,0,0,0,0,,,
11849139,Trimester 2,0,1,0,1,0,1,0,0,0,1,0,1,,,
11849141,Trimester 2,0,2,0,1,0,0,0,0,0,0,0,1,,,
11849142,Trimester 2,0,1,0,1,0,0,0,0,0,0,0,0,,,
11849150,Trimester 2,0,1,1,0,0,0,0,0,0,1,0,1,,,
11849154,Trimester 2,0,1,0,1,0,1,0,1,0,1,0,0,,,
11849162,Trimester 2,0,1,1,0,0,0,0,0,0,0,0,0,,,
11849170,Trimester 2,0,1,1,0,0,0,0,0,0,0,0,1,,,
11849200,Trimester 2,0,2,0,1,0,0,0,1,0,0,0,1,,,
38125885,Trimester 2,1,0,1,0,0,0,0,0,0,1,1,0,0,,
38126131,Trimester 2,1,0,1,0,0,0,0,0,1,1,1,0,0,,
38126476,Trimester 2,0,1,0,0,0,0,1,1,0,1,1,0,,,
38126487,Trimester 2,1,0,0,1,0,1,0,0,0,1,1,0,0,,
38126499,Trimester 2,0,1,1,0,0,0,0,1,0,1,1,0,,,
38126500,Trimester 2,1,0,0,1,0,0,0,0,0,1,1,0,0,,
38126514,Trimester 2,1,0,0,1,0,1,0,0,0,1,1,0,0,,
38126522,Trimester 2,0,1,1,0,0,1,0,0,0,1,1,0,,,
38126537,Trimester 2,0,1,0,0,0,0,0,0,1,1,1,0,,,
38126581,Trimester 2,0,1,1,1,0,0,0,1,0,1,1,0,,,
38126584,Trimester 2,1,0,0,1,0,0,0,0,0,1,1,0,0,,
38126588,Trimester 2,0,1,1,1,0,0,0,0,0,1,1,0,,,
38126602,Trimester 2,1,0,0,1,1,0,0,0,0,1,1,0,0,,
38126603,Trimester 2,1,0,1,0,0,0,0,0,0,1,1,0,0,,
38126658,Trimester 2,0,1,1,0,1,0,0,0,0,1,1,0,,,
38126662,Trimester 2,1,0,1,0,0,1,0,0,0,0,1,0,0,,
38126693,Trimester 2,1,0,1,0,0,0,0,1,0,1,1,0,0,,
38126723,Trimester 2,0,1,1,0,0,0,1,0,0,0,1,0,,,
38126730,Trimester 2,1,0,1,1,0,0,0,0,0,1,1,0,0,,
38126785,Trimester 2,1,0,1,0,0,0,1,1,0,1,1,0,0,,
38126786,Trimester 2,1,0,1,0,0,0,0,0,0,1,1,0,1,Y,
38126789,Trimester 2,1,0,1,0,0,0,0,0,0,1,1,0,1,Y,
38126798,Trimester 2,0,2,0,0,0,0,1,1,0,1,1,0,,,
38126801,Trimester 2,1,0,0,1,0,1,0,0,0,1,1,0,0,,
38126827,Trimester 2,1,0,1,0,1,0,0,0,0,1,1,0,0,,
38126846,Trimester 2,0,1,0,1,0,0,0,1,0,1,1,0,,,
38126848,Trimester 2,1,0,1,0,0,1,1,0,0,1,1,0,0,,
38126849,Trimester 2,0,1,1,0,0,0,1,0,0,1,1,0,,,
38126851,Trimester 2,1,0,1,1,0,0,0,0,0,1,1,0,0,,
38126877,Trimester 2,1,0,1,0,0,0,0,0,0,1,1,0,0,,
38126927,Trimester 2,1,0,0,1,0,0,0,0,0,1,1,0,0,,
38126928,Trimester 2,1,0,1,0,0,0,0,0,0,1,1,0,0,,
38126945,Trimester 2,0,1,0,1,0,0,0,0,0,1,1,0,,,
38126988,Trimester 2,1,0,1,0,0,0,1,0,0,1,1,0,0,,
38126994,Trimester 2,0,1,1,0,0,0,1,0,0,0,1,0,,,
38127061,Trimester 2,0,1,0,1,0,0,0,0,0,1,1,0,,,
38127100,Trimester 2,1,0,0,1,0,0,0,0,0,1,1,0,0,,
38127116,Trimester 2,1,0,0,1,1,0,0,0,0,1,1,0,0,,
38127125,Trimester 2,1,0,1,0,1,0,0,0,0,1,1,0,0,,
38127162,Trimester 2,0,1,1,0,1,0,0,0,0,1,1,0,,,
38127221,Trimester 2,0,1,0,1,0,0,0,0,0,1,1,0,,,
38127258,Trimester 2,1,0,1,0,0,1,0,0,0,1,1,0,0,,
38127281,Trimester 2,0,1,0,0,0,1,0,0,0,1,1,0,,,
38127291,Trimester 2,0,1,1,1,0,0,0,0,0,1,1,0,,,
38127293,Trimester 2,0,2,0,1,0,1,0,0,0,1,1,0,,,
38127303,Trimester 2,1,0,1,0,1,0,0,0,0,1,1,0,0,,
38127324,Trimester 2,1,0,0,0,1,0,0,0,0,1,1,0,0,,
38127329,Trimester 2,1,0,1,0,0,0,0,0,0,1,1,0,0,,
38127352,Trimester 2,1,0,1,0,0,0,0,0,0,1,1,0,0,,
38127366,Trimester 2,0,1,0,1,0,0,0,0,0,1,1,0,,,
38127370,Trimester 2,0,1,0,1,0,0,0,0,0,1,1,0,,,
38127372,Trimester 2,0,2,0,1,0,0,0,0,0,1,1,0,,,
38127385,Trimester 2,0,2,0,1,0,0,0,0,0,1,1,0,,,
38127399,Trimester 2,1,0,1,0,0,0,1,0,0,1,1,0,0,,
38127429,Trimester 2,0,1,0,0,1,0,1,0,0,0,1,0,,,
38127433,Trimester 2,1,0,0,1,0,0,0,0,0,1,1,0,0,,
38127504,Trimester 2,0,1,0,1,0,0,0,0,2,1,1,0,,,
38127540,Trimester 2,1,0,0,1,0,0,0,1,0,1,1,0,0,,
38127552,Trimester 2,1,0,1,0,1,0,0,0,0,1,1,0,0,,
38127579,Trimester 2,0,1,0,1,0,1,0,0,0,1,1,0,,,
38127643,Trimester 2,0,1,0,0,0,0,0,0,0,1,1,0,,,
38127655,Trimester 2,1,0,1,1,0,0,0,0,0,1,1,0,0,,
38127664,Trimester 2,0,1,1,1,0,0,0,0,0,1,1,0,,,
38127687,Trimester 2,1,0,1,0,0,0,0,1,0,1,1,0,0,,
38127711,Trimester 2,1,0,1,0,1,0,0,0,0,1,1,0,0,,
38127742,Trimester 2,1,0,1,0,0,0,1,0,0,0,1,0,0,,
38127744,Trimester 2,0,1,0,1,0,0,0,0,0,1,1,0,,,
38127762,Trimester 2,0,1,0,1,0,0,0,0,0,1,1,0,,,
38127778,Trimester 2,0,1,0,1,0,0,0,0,0,1,1,0,,,
38127783,Trimester 2,0,1,1,0,0,0,0,0,1,1,1,0,,,
38127793,Trimester 2,1,0,0,1,1,0,0,0,0,1,1,0,0,,
38127801,Trimester 2,1,0,1,0,0,0,1,0,0,1,1,0,0,,
38128080,Trimester 2,0,1,0,1,0,0,0,0,0,1,1,0,,,
38128084,Trimester 2,0,1,0,1,0,0,0,1,0,1,1,0,,,
38128131,Trimester 2,0,1,1,0,1,0,0,0,0,1,1,0,,,
